,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204
140,0.167685186,-0.00667333,-0.171602588,0.047543501,-0.003353103,-0.174713983,-0.100976065,0.0014718,-0.076353535,-0.103468095,0.015565174,-0.071309218,-0.098609035,-0.012852747,-0.074370993,-0.108362289,0.046426236,-0.048991319,-0.107286116,-0.045641648,-0.048131457,-0.096707302,0.052219357,-0.050845364,-0.097773979,-0.05441404,-0.049381816,-0.053221781,0.099467264,-0.003987893,-0.053693087,-0.100423046,0.000166255,-0.014247741,0.073975415,-0.113366264,-0.010969377,-0.091435691,-0.100376302,-0.118095295,-0.007066672,0.046492162,-0.123538375,0.009382318,0.048364391,-0.084162644,-0.021787696,0.040301725,-0.091709957,0.024135211,0.040608252,-0.109088535,-0.063339415,0.003626436,-0.11071661,0.063423497,0.003095554,-0.074921324,-0.074194262,0.011436197,-0.071569126,0.069205754,0.011782353,-0.06344438,-0.036109622,0.035043447,-0.067956555,0.036544176,0.035015688,-0.037236065,-0.009599349,0.025403674,-0.037193035,0.010174263,0.025620262,-0.012640273,-0.017782674,0.028555074,-0.013301386,0.017352589,0.028898138,0.003818898,-0.014879275,0.032865011,0.004507668,0.016306842,0.03275371,0.010598792,-0.038112826,0.029272587,0.012158331,0.0383039,0.030312944,0.018675389,-0.03867741,0.028849788,0.01850801,0.038756157,0.029988835,0.049258423,-0.006262671,0.026690256,0.053569078,0.008747175,0.027196814,0.049915625,-0.04436915,0.032735831,0.052519467,0.051210101,0.034233187,0.050188814,-0.120464802,-0.025023013,0.045446885,0.123421159,-0.010847243,0.089639859,-0.025892619,0.041566665,0.082319416,0.027901587,0.038151063,0.090068353,-0.087920902,0.025777099,0.09109112,0.087046942,0.025211267,0.102442394,-0.018881836,0.033309005,0.101736803,0.017658553,0.031287961,0.146066396,-0.039074685,0.030768089,0.148891809,0.040822556,0.027045982,0.165277015,-0.014610172,0.043909859,0.166579543,0.017441422,0.041073896,-0.149427493,-0.02946853,0.01305818,-0.162867581,0.026006717,0.009030254,-0.093544583,-0.056551534,-0.045358289,0.03955028,-0.126859599,-0.005647971,0.042060096,-0.126630161,-0.000547231,0.136882304,-0.102952693,-0.001221769,0.166698066,-0.094199253,-0.012813132,-0.159417376,-0.017626298,0.042217572,-0.16852887,0.020516272,0.035453816,-0.096087719,0.054376135,-0.048967036,0.036241232,0.130795877,-0.002378857,0.04118826,0.129378863,0.002283177,0.134153808,0.103435492,-0.005644718,0.163775585,0.094163456,-0.021316115,0.153930579,0.002554637,0.035656352,0.093452501,0.002187646,0.024874808,0.031311338,-1.86E-05,0.017498752,-0.015913122,7.14E-06,0.003659069,-0.101075655,-0.002255391,-0.047945327
141,0.130550981,-0.004478997,-0.108081293,0.056131991,-0.000256258,-0.107368175,-0.08264153,-0.002662534,-0.0651746,-0.079578026,0.011625672,-0.06709242,-0.082499178,-0.012600135,-0.063429213,-0.100907557,0.038655139,-0.04823935,-0.108172018,-0.040402762,-0.043557302,-0.084555903,0.046998809,-0.048190534,-0.086482806,-0.048575387,-0.046557037,-0.055848958,0.099050226,-0.00695673,-0.058534538,-0.099733907,-0.004107893,0.009522619,0.057137849,-0.084171552,0.012490722,-0.062826966,-0.078618162,-0.149400394,-0.00572051,0.051122647,-0.149765481,0.005913035,0.051909476,-0.108470894,-0.021925125,0.044105144,-0.109466727,0.022805442,0.044111203,-0.118180103,-0.058942746,-0.000775099,-0.119143997,0.059453339,-0.000901003,-0.077622262,-0.070456739,0.013084162,-0.07576745,0.066007947,0.013933044,-0.07124796,-0.034245837,0.037857383,-0.071359695,0.034442693,0.035608343,-0.048293958,-0.01080722,0.029267075,-0.050351023,0.010276633,0.028497951,-0.019233226,-0.016890938,0.033229357,-0.020921273,0.015516122,0.031415081,-0.00133906,-0.016093339,0.033727474,-0.001028113,0.014298593,0.033782658,0.00115903,-0.033238168,0.034002062,0.001571132,0.03361135,0.033727221,0.012275858,-0.03204675,0.031712875,0.012471091,0.032831283,0.031685463,0.058991986,-0.006888852,0.020000321,0.058545868,0.007308744,0.019593111,0.05591107,-0.0404663,0.024467393,0.05524207,0.039472831,0.025171434,0.0533425,-0.10077359,-0.01650306,0.05189437,0.105288547,-0.013525917,0.090627071,-0.024891604,0.033566178,0.091511496,0.025684764,0.0333353,0.102009137,-0.075649016,0.016203548,0.099427913,0.075814297,0.014181144,0.10725324,-0.015254622,0.022594918,0.108370586,0.015485868,0.020736181,0.160367244,-0.036470469,0.013317245,0.156511093,0.03703813,0.013837173,0.177122942,-0.010650427,0.023653808,0.175968751,0.013036609,0.022807013,-0.180853147,-0.026939222,-7.47E-05,-0.180565447,0.028481398,8.50E-05,-0.085786735,-0.05117307,-0.045109623,0.041925526,-0.115649416,0.000351748,0.051827966,-0.113938967,0.00112116,0.1410794,-0.092391768,-0.007472758,0.16754201,-0.084675939,-0.025086323,-0.197199863,-0.014970109,0.037875873,-0.195106119,0.019030965,0.035857698,-0.085611792,0.046312737,-0.049222528,0.035790059,0.119984794,-0.002115151,0.05214311,0.117081071,-0.000154021,0.139017036,0.094661556,-0.010963396,0.164448774,0.088363997,-0.028064671,0.17196784,0.002141249,0.018689876,0.102224273,0.001175829,0.009065614,0.035105811,-0.000945025,0.008682265,-0.010178263,0.000431093,-0.003897364,-0.076229069,-0.001785898,-0.052562752
142,0.134523895,0.004582908,-0.113602861,0.044779315,0.003159999,-0.109882238,-0.06781759,-0.003793472,-0.071647694,-0.066703699,0.006863169,-0.072192339,-0.070250137,-0.017311175,-0.07036667,-0.09809049,0.035433772,-0.052088537,-0.100398034,-0.043209948,-0.05144657,-0.08262075,0.044241034,-0.050683646,-0.082915668,-0.056983049,-0.049211211,-0.052319025,0.110355502,-0.001439765,-0.051723814,-0.109798227,0.002485316,0.008980323,0.063456675,-0.089557142,0.011357107,-0.062488837,-0.088742393,-0.148561266,-0.004154847,0.052767586,-0.148141773,0.00998542,0.053739479,-0.108001542,-0.024304336,0.04646596,-0.106962689,0.022417721,0.047362415,-0.119757475,-0.062441123,-0.00181768,-0.114886217,0.059393078,-0.001016318,-0.080173426,-0.078845023,0.013983204,-0.078749793,0.072566056,0.016302864,-0.068984919,-0.038852641,0.04108592,-0.070078668,0.036136905,0.04127217,-0.048058246,-0.011324983,0.034064649,-0.047848058,0.008502208,0.033753175,-0.015121802,-0.017024741,0.037722853,-0.013048131,0.013474638,0.037521086,0.002710735,-0.015255216,0.040274344,0.004771598,0.015931792,0.040089259,0.005433623,-0.035752791,0.041816974,0.005893097,0.032922932,0.041784644,0.015135353,-0.036143301,0.037712056,0.013446494,0.03249175,0.037097087,0.052002936,-0.011601885,0.022651975,0.049424595,0.005345048,0.021734853,0.048649773,-0.043592503,0.025034068,0.046650177,0.038490901,0.024710702,0.048370688,-0.112919825,-0.009001528,0.047868667,0.113535014,-0.008567138,0.090854934,-0.028750522,0.038482008,0.08445986,0.028439233,0.037199693,0.095057316,-0.079131519,0.015957655,0.091640534,0.085026239,0.013165535,0.101644454,-0.016100482,0.021132228,0.10092472,0.017110183,0.022559443,0.154745318,-0.034534106,0.012024196,0.15774775,0.043422553,0.011335043,0.177360527,-0.009445456,0.021869801,0.176111843,0.01599114,0.02316593,-0.176889849,-0.020583428,-0.003327888,-0.166589733,0.03682205,0.003603097,-0.08369015,-0.055586154,-0.049838069,0.029932926,-0.127191632,0.009464775,0.050970643,-0.124535327,0.006910418,0.132641637,-0.097382405,-0.016341218,0.160004838,-0.090507498,-0.043271949,-0.197953916,-0.009767681,0.029301256,-0.191954147,0.03353938,0.029139047,-0.081953156,0.044281055,-0.051420961,0.033839396,0.131365421,0.001833524,0.053844296,0.128260513,0.003453466,0.125056069,0.100606829,-0.016085426,0.155539083,0.095522978,-0.042733091,0.17119581,0.00393573,0.018951055,0.095619931,0.000995914,0.009786375,0.034474642,-0.003835627,0.005406542,-0.001739909,-0.00368074,-0.007386343,-0.071680835,-0.007775242,-0.054505051
143,0.134108593,0.00597772,-0.112895418,0.056719808,0.003403794,-0.108744754,-0.074873177,-0.000902891,-0.068282967,-0.07756091,0.011019897,-0.067002155,-0.076466959,-0.010483785,-0.066964796,-0.095532462,0.039988389,-0.05103126,-0.09952295,-0.037593364,-0.047520733,-0.081703226,0.046778725,-0.050694025,-0.079705021,-0.046055842,-0.047245969,-0.056156671,0.102256686,-0.00309862,-0.055445405,-0.102091701,-0.001598086,0.005768372,0.05840912,-0.088422027,0.011388703,-0.063394769,-0.083258533,-0.150161627,-0.004503103,0.051116206,-0.150114915,0.007390822,0.052588417,-0.104247409,-0.02049994,0.041062427,-0.106503587,0.025072343,0.042368463,-0.118912937,-0.05523186,-0.000509692,-0.119166774,0.057095214,0.003956949,-0.078855196,-0.06872144,0.014115692,-0.077710833,0.072170904,0.013747795,-0.071175605,-0.035491137,0.03772525,-0.072233918,0.037276709,0.036737253,-0.044811298,-0.007938486,0.0298452,-0.048569452,0.011041168,0.028233224,-0.017635578,-0.017222063,0.033022379,-0.01919,0.013891504,0.031524948,0.00550958,-0.017779642,0.036187535,0.005322271,0.014814166,0.035054078,0.006463146,-0.037843635,0.038648103,0.00558264,0.032628226,0.034777558,0.015628648,-0.03611447,0.035879724,0.014570769,0.032122871,0.034094626,0.05625104,-0.013440758,0.020390871,0.053790287,0.00505446,0.019724098,0.054705355,-0.047480507,0.026142884,0.048698339,0.035951567,0.019499185,0.056667994,-0.115962785,-0.004239912,0.050458551,0.10751061,-0.011810052,0.08807099,-0.030507987,0.034096499,0.087668016,0.026472426,0.0306949,0.099597487,-0.076366524,0.018419178,0.091122403,0.077026776,0.010813576,0.104904596,-0.016632716,0.022474342,0.103395162,0.014281861,0.020323311,0.160903398,-0.035016302,0.015233197,0.153783663,0.040473005,0.01303299,0.177203246,-0.010459308,0.022644493,0.178927207,0.022690656,0.023619431,-0.181490444,-0.025858118,0.004420097,-0.178566498,0.02996949,0.002304614,-0.082167874,-0.04267701,-0.050566479,0.032861052,-0.125307054,0.009851307,0.056244792,-0.124680776,0.009815861,0.134399172,-0.095979108,-0.009970766,0.163656851,-0.087288576,-0.032833007,-0.202044233,-0.015663699,0.043736769,-0.204452737,0.021529714,0.036080624,-0.082998656,0.047261372,-0.051636921,0.028858991,0.122387107,0.004519295,0.052331198,0.12111027,0.002910058,0.125626887,0.098806247,-0.015612673,0.155999089,0.09270533,-0.037567899,0.166600284,0.002571252,0.019471847,0.096993179,-0.002690587,0.010608054,0.033813857,-0.009298372,0.007594717,-0.000288492,0.000340697,-0.004766726,-0.066330773,-0.00030278,-0.062834557
144,0.128154003,-0.001205786,-0.106770972,0.048484378,0.001010425,-0.093659818,-0.062939468,0.000823526,-0.065993219,-0.063300419,0.008296457,-0.06742203,-0.065325196,-0.005167067,-0.066123886,-0.108931816,0.035231538,-0.046061405,-0.106543184,-0.033866333,-0.045538593,-0.08634415,0.046942394,-0.046220535,-0.084641102,-0.044261337,-0.044782815,-0.050674213,0.100115665,-0.003390227,-0.052700051,-0.102420302,-0.001704568,0.018077345,0.055122528,-0.077970833,0.007604888,-0.05281937,-0.073157919,-0.165184154,-0.008883406,0.048876802,-0.167656504,0.003208237,0.049077092,-0.116184657,-0.021536401,0.04379297,-0.113394205,0.02280618,0.040621431,-0.119242452,-0.057610096,-0.003225032,-0.118600868,0.056145465,-0.001972266,-0.080488376,-0.06932741,0.013261384,-0.07816943,0.069004753,0.013132195,-0.072781174,-0.032975175,0.040431717,-0.073976308,0.037537976,0.038398711,-0.050250036,-0.007780427,0.032034333,-0.049176721,0.011069882,0.032682112,-0.015161836,-0.01215741,0.037999657,-0.021654458,0.014549039,0.03652304,0.002242399,-0.010389136,0.039656543,0.003165186,0.01451051,0.039043004,0.003511442,-0.028105395,0.040843061,0.002229744,0.029764725,0.039031795,0.013932041,-0.029543646,0.036369728,0.014162783,0.031449408,0.034347868,0.060547249,-0.004766584,0.023439419,0.059220752,0.007691601,0.025160306,0.055493218,-0.0403633,0.030437293,0.058101415,0.040319033,0.027333791,0.053542529,-0.104904729,-0.008945269,0.052172353,0.101218269,-0.016283605,0.090809294,-0.02542291,0.039284421,0.090406019,0.025634824,0.039173483,0.101181582,-0.074930494,0.016664472,0.10076565,0.074925843,0.012388437,0.108725766,-0.015156586,0.025379689,0.108314272,0.014739159,0.02380348,0.163853716,-0.040099933,0.007007902,0.158915866,0.032751164,0.006436575,0.178870365,-0.009855878,0.010026265,0.175078577,0.021186475,0.007433921,-0.179932601,-0.030179544,-0.004055323,-0.188317881,0.021102866,-0.002862438,-0.081004322,-0.042055544,-0.0452807,0.032595816,-0.119072771,0.00074239,0.05061648,-0.117433557,0.003051618,0.137255056,-0.089641888,-0.014270672,0.159729754,-0.088711019,-0.034964323,-0.197834159,-0.028387773,0.021180884,-0.207944601,0.014615663,0.026925478,-0.08158205,0.045379244,-0.045322857,0.035540126,0.118378488,-0.004120758,0.051551312,0.116846649,-0.003684337,0.138208292,0.086893851,-0.019896818,0.157240535,0.084138473,-0.03990882,0.180772175,0.000925524,0.006368502,0.101973893,0.000478401,0.013663778,0.031121608,0.000631645,0.009646599,-0.004799039,0.001560504,0.003077586,-0.069432453,0.002024818,-0.051159695
145,0.117376066,0.00097449,-0.107567192,0.05574872,0.001301333,-0.104722597,-0.081548438,-0.001331274,-0.068387792,-0.084572311,0.004849081,-0.067430171,-0.083846444,-0.008280725,-0.067762218,-0.1026062,0.036473525,-0.04698802,-0.1040564,-0.036154975,-0.045138822,-0.082780882,0.044950775,-0.049889227,-0.082968966,-0.044258434,-0.047676644,-0.039941444,0.108118115,0.002094035,-0.046049827,-0.106771362,0.003098734,0.010797698,0.059734976,-0.083770313,0.012609843,-0.063300426,-0.081679474,-0.157482261,-0.005459953,0.052196452,-0.158054373,0.007675689,0.051859083,-0.119524483,-0.020887195,0.044040934,-0.115429873,0.02340851,0.042430647,-0.11478582,-0.054277364,-0.005034484,-0.115511187,0.056306268,-0.005936405,-0.07854711,-0.066530567,0.012755596,-0.076745207,0.068972728,0.010561784,-0.070925257,-0.032116536,0.035681845,-0.072090321,0.035582655,0.035873068,-0.049698137,-0.009013611,0.03010381,-0.047967994,0.008995987,0.0290676,-0.023017428,-0.015155342,0.031058689,-0.023971968,0.015180341,0.032702435,0.000768309,-0.013719789,0.032343234,0.000141924,0.012530084,0.032492457,0.000185516,-0.031658275,0.031522891,0.001580531,0.029114841,0.032746308,0.012023512,-0.030147864,0.029344372,0.013885042,0.030011996,0.028530289,0.060668789,-0.009602654,0.021480687,0.057094284,0.005566152,0.021942121,0.057228526,-0.04090028,0.026581506,0.054974416,0.039961101,0.025609471,0.056444122,-0.104667994,-0.005115525,0.049531948,0.100619628,-0.008071413,0.094674912,-0.024532081,0.036540777,0.092402367,0.023879698,0.035035193,0.104590745,-0.072134806,0.017158585,0.098510628,0.070926856,0.0155554,0.111446271,-0.014261164,0.02236687,0.110967502,0.013395567,0.021896829,0.166649368,-0.037857936,0.012912912,0.158891131,0.036795777,0.01114862,0.18122501,-0.007019967,0.020997285,0.180105125,0.013061943,0.020089851,-0.17355045,-0.024137116,-0.004655006,-0.176399099,0.027513633,-0.00051344,-0.085133198,-0.044967623,-0.047492608,0.036642724,-0.117631973,0.006844032,0.055262798,-0.116254827,0.009058342,0.13602886,-0.090374575,-0.008920004,0.167010514,-0.079015634,-0.032536508,-0.200029299,-0.017616261,0.039794471,-0.200195822,0.021707652,0.041256755,-0.085608176,0.042876728,-0.049910661,0.032244892,0.11533881,0.002692247,0.046232617,0.113872994,0.006559943,0.126222446,0.091410402,-0.012025977,0.156424004,0.078742107,-0.038859684,0.179249372,0.00416826,0.017427208,0.105690215,-0.000143147,0.013778748,0.035117376,-0.002353071,0.009489585,-0.005379521,0.002161066,-0.005326561,-0.078230228,-0.003644963,-0.061310958
146,0.122468609,0.003321055,-0.106061326,0.055208354,0.001122432,-0.101733697,-0.080997826,-0.002789484,-0.065696434,-0.082588994,0.005276689,-0.065315426,-0.083007552,-0.009145971,-0.064910201,-0.100762619,0.033708978,-0.046736869,-0.10424477,-0.037041632,-0.04469316,-0.082875723,0.041020992,-0.049347032,-0.083182645,-0.047937717,-0.04770592,-0.04151434,0.107562716,-0.000133908,-0.047485954,-0.106758724,0.003508616,0.006703108,0.05843695,-0.079901633,0.008926586,-0.062630769,-0.081638454,-0.156931696,-0.006190896,0.050829093,-0.158054102,0.006541237,0.052010709,-0.118077837,-0.022439204,0.043169452,-0.116245658,0.022792681,0.042352722,-0.116422424,-0.059665075,-0.007237333,-0.114023285,0.055874045,-0.0036937,-0.076734545,-0.071914707,0.012678231,-0.076358068,0.068012445,0.012270285,-0.069439244,-0.034475313,0.037511576,-0.071951087,0.036124722,0.034638619,-0.047041763,-0.008305738,0.028871069,-0.048556974,0.008931318,0.027280471,-0.020844974,-0.013828696,0.032222406,-0.026661939,0.016941142,0.030137065,0.003175632,-0.013905823,0.030648228,-0.002389883,0.015683555,0.031843328,0.000300602,-0.02822942,0.034167818,0.0005585,0.033480471,0.032316155,0.009140906,-0.027774309,0.029245414,0.011484354,0.034082072,0.027012633,0.055927428,-0.005515369,0.021893186,0.054465992,0.008292707,0.020451354,0.053629286,-0.033809761,0.02328977,0.053592334,0.041471128,0.026295594,0.051863838,-0.100125757,-0.007467997,0.056577594,0.103821264,-0.010186745,0.09154736,-0.023434531,0.037618877,0.092718442,0.02598627,0.036003989,0.098024676,-0.072669564,0.013474251,0.103639577,0.07359107,0.013399464,0.109101564,-0.013505881,0.022304883,0.107823361,0.015826643,0.021978389,0.160658006,-0.037057251,0.012450942,0.162558727,0.032686329,0.012098897,0.183560941,-0.01752944,0.020718278,0.185550627,0.013195467,0.021055819,-0.173324131,-0.025679947,-0.004707411,-0.175462821,0.023620053,-0.001985154,-0.083153379,-0.048605558,-0.04780503,0.033654933,-0.11697197,0.003913646,0.050336123,-0.116602641,0.006224325,0.133024749,-0.091399705,-0.010254627,0.164406407,-0.077749307,-0.032744296,-0.204327742,-0.019785508,0.041554004,-0.202715128,0.015407249,0.043919913,-0.083079493,0.041479816,-0.047926798,0.035701949,0.117592217,0.000884605,0.053743153,0.117321906,0.003278684,0.13734093,0.091160099,-0.011613194,0.16126255,0.079426124,-0.035022882,0.178037939,0.00170635,0.018211925,0.105249852,0.004138984,0.012889705,0.034945018,0.004322819,0.00961072,-0.005309076,-0.002946049,-0.003177072,-0.073144338,-0.003538278,-0.058538812
147,0.122140225,0.004144544,-0.116690915,0.044179381,0.006226128,-0.110467244,-0.079496024,-0.004864191,-0.066733505,-0.080837149,0.007167266,-0.065730164,-0.08142151,-0.013272705,-0.066771593,-0.093221176,0.038941686,-0.054064863,-0.102915045,-0.044111644,-0.047923631,-0.086325997,0.044308437,-0.049987889,-0.086400121,-0.049123645,-0.050769881,-0.046482692,0.105311315,-0.000199045,-0.047110496,-0.106172501,0.005149997,-0.000513329,0.064258056,-0.08410305,0.0049236,-0.066150845,-0.08453075,-0.151955782,-0.005734932,0.048919233,-0.15185943,0.007864321,0.048367291,-0.110278729,-0.024502817,0.043334733,-0.110196588,0.024180375,0.042097251,-0.116667552,-0.062380571,0.000289955,-0.116417269,0.058612116,-0.000957245,-0.077787549,-0.074205282,0.017268287,-0.076886717,0.070520377,0.014091698,-0.07390746,-0.037583015,0.037964337,-0.072984705,0.036970101,0.036153343,-0.048520998,-0.009464704,0.030792789,-0.05094681,0.009376871,0.029676198,-0.019121846,-0.016574851,0.034861227,-0.020059409,0.014777929,0.034334013,0.004305579,-0.016294686,0.037671877,0.003343783,0.014406074,0.037427458,0.008925076,-0.03334132,0.037848149,0.008754491,0.034988761,0.035758186,0.017293448,-0.032764842,0.034687384,0.019242239,0.035072894,0.033426119,0.059168566,-0.011286098,0.026154884,0.058147716,0.008467223,0.023768092,0.053176987,-0.042660836,0.029502665,0.052624979,0.043087933,0.026764549,0.049027089,-0.107924851,-0.005611072,0.04792853,0.10696477,-0.006933902,0.089274028,-0.025216848,0.039305492,0.086165465,0.027020481,0.04058937,0.096382053,-0.070353321,0.023070881,0.094491362,0.073216912,0.0221458,0.11395148,-0.013343587,0.023121533,0.112837111,0.014514671,0.023363408,0.164564237,-0.040062443,0.007305612,0.164486312,0.039488409,0.008002689,0.178091996,-0.010431358,0.016492988,0.181531282,0.012146268,0.015637076,-0.187329239,-0.023604431,0.008430058,-0.171619483,0.032313334,0.000620553,-0.083461992,-0.048458863,-0.048968103,0.03946046,-0.121056884,0.003896888,0.048952496,-0.120009113,0.008906389,0.136485024,-0.092262713,-0.012560663,0.159648961,-0.08741074,-0.037882747,-0.192575416,-0.022729951,0.016971277,-0.181118667,0.032118211,0.009917938,-0.083569723,0.043863265,-0.050753093,0.037663969,0.118948176,0.000136004,0.045611976,0.118230571,0.004489916,0.132413989,0.095234986,-0.011729707,0.156995476,0.087613417,-0.035559422,0.175329276,0.004069077,0.014208139,0.101229109,0.00364875,0.015076289,0.032426372,0.000562252,0.012128535,-0.015571233,-0.001099971,-0.001389995,-0.083613986,-0.004181395,-0.049808069
148,0.123042908,-0.00055127,-0.114022609,0.042030379,0.001432293,-0.111081949,-0.081049472,0.005271558,-0.065235437,-0.082035286,0.011615891,-0.064786072,-0.081968327,-0.00407456,-0.064301706,-0.095535436,0.041612182,-0.053490492,-0.094363058,-0.040907376,-0.052086389,-0.089237221,0.047447366,-0.051455858,-0.084812714,-0.044848743,-0.05085966,-0.049085121,0.108056994,-0.00364581,-0.046367442,-0.105496869,0.001930475,0.005207463,0.064963713,-0.084080975,0.002563419,-0.068327538,-0.080459507,-0.150213109,-0.009842008,0.049091752,-0.150844295,0.003632383,0.049227469,-0.105853741,-0.024560766,0.042258658,-0.110315153,0.02295883,0.041135628,-0.116429849,-0.059907875,-0.002539677,-0.116853474,0.060604179,-0.008126529,-0.076146423,-0.076222276,0.013597081,-0.075520548,0.071155266,0.010958921,-0.07282155,-0.037068187,0.037776552,-0.072303708,0.037784244,0.03508967,-0.049148559,-0.007122878,0.030072418,-0.052909356,0.011253283,0.029297965,-0.018559646,-0.014654093,0.035311493,-0.019480346,0.017407688,0.03373125,0.008547383,-0.014287075,0.036995863,0.002747669,0.017486723,0.03645119,0.008705006,-0.032751048,0.036600128,0.00879555,0.035715774,0.033563389,0.019125944,-0.031415298,0.033814073,0.020038198,0.037661048,0.032885471,0.057886349,-0.007068275,0.024007843,0.060580724,0.012180745,0.024962413,0.051298268,-0.041080864,0.028850442,0.053438668,0.045187865,0.02672758,0.045192577,-0.108273227,-0.003938757,0.049503827,0.107021019,-0.009193151,0.08901251,-0.024540162,0.040718124,0.090012863,0.0261251,0.038689535,0.093643643,-0.07025538,0.024134101,0.095867603,0.071638529,0.020338541,0.109518994,-0.015495473,0.02416729,0.111607019,0.014498021,0.023673795,0.162678748,-0.043682047,0.011655676,0.16551915,0.039206599,0.007158513,0.18270245,-0.017795846,0.021055736,0.184046076,0.010827753,0.019112777,-0.174480739,-0.036738078,0.007852157,-0.189081413,0.020076419,0.010120142,-0.08306521,-0.047111133,-0.047564483,0.038581466,-0.121914892,0.004981526,0.048030433,-0.120317407,0.00868325,0.130799145,-0.093437042,-0.011162586,0.153203892,-0.089525989,-0.035278083,-0.182372528,-0.034927743,0.01926308,-0.192921874,0.019475729,0.016850128,-0.087022019,0.04746992,-0.050186325,0.040717146,0.121828398,-0.001982034,0.049584641,0.12056651,0.001590958,0.132434881,0.092423064,-0.013723016,0.155937565,0.087173169,-0.038457808,0.174556516,-0.000874278,0.017649193,0.101674046,0.00316667,0.015854228,0.033692693,0.002716135,0.009907619,-0.014739923,0.002756758,-0.001653225,-0.08698827,0.004677876,-0.048481954
149,0.136845441,-0.000440498,-0.102377987,0.056316779,-0.001456014,-0.100816238,-0.081775863,-0.002361232,-0.070225311,-0.085487201,0.007934086,-0.06664258,-0.082921499,-0.016667652,-0.068707057,-0.102489073,0.04228063,-0.049107814,-0.103465073,-0.043968727,-0.051600806,-0.090128002,0.047008124,-0.052012391,-0.086115453,-0.050920124,-0.052503309,-0.048939866,0.097474784,-0.008698477,-0.05262965,-0.096161895,-0.00622642,0.004947259,0.056608866,-0.084303971,0.007340285,-0.060101029,-0.083426156,-0.13384953,-0.006145691,0.045695151,-0.132286065,0.007713689,0.046043837,-0.101591049,-0.019790098,0.046572426,-0.098899117,0.019315438,0.04518069,-0.133752293,-0.060321638,-0.004199693,-0.132941478,0.061738387,-0.00324799,-0.078493352,-0.069086973,0.014628076,-0.077334507,0.06770693,0.01559126,-0.080976919,-0.033984052,0.044596679,-0.081259538,0.033638539,0.045079349,-0.042998269,-0.009574356,0.02821311,-0.044468658,0.008136137,0.028541207,-0.018153952,-0.015810843,0.034080976,-0.024870469,0.016080668,0.031632092,-0.006524543,-0.012976922,0.034829945,-0.005113203,0.01319062,0.035534387,-0.001941349,-0.035074506,0.035200887,-0.001905618,0.034894612,0.034742662,0.011082497,-0.033330061,0.034923618,0.012055809,0.034854201,0.032363456,0.063952458,-0.008434161,0.021057584,0.062963647,0.00823191,0.019363332,0.055404427,-0.042022468,0.029701592,0.055808166,0.035222328,0.026585664,0.051754119,-0.103078978,-0.010646282,0.050151751,0.101602544,-0.011061302,0.093734419,-0.018586735,0.038129847,0.089692352,0.023744997,0.035962674,0.099482247,-0.071773532,0.016470181,0.099845526,0.072579993,0.015107404,0.109504459,-0.0104805,0.027984024,0.108742408,0.014878773,0.028777816,0.163903154,-0.03599619,0.009913253,0.154425711,0.033131949,0.011830919,0.18052446,-0.010646044,0.022308331,0.182355465,0.015034744,0.02031216,-0.186540573,-0.023541994,0.009807747,-0.185650201,0.027432622,0.008015148,-0.085505357,-0.051336104,-0.050048659,0.035024201,-0.121709031,0.000656091,0.055464583,-0.12040313,0.007911601,0.138045622,-0.086878077,-0.010003703,0.164138426,-0.085467239,-0.029357244,-0.186952709,-0.014634619,0.030828518,-0.185443741,0.019588094,0.029548926,-0.08706401,0.048334937,-0.05176253,0.030429157,0.120609532,-0.001229115,0.056421708,0.120962955,0.003075278,0.133327152,0.086352767,-0.014728243,0.161404316,0.088517256,-0.030199627,0.180446431,0.004209956,0.013939631,0.106791465,0.002529546,0.007526591,0.026970349,0.000490896,0.003067796,-0.01390442,-0.000646343,-0.005739911,-0.076923649,0.001775948,-0.052459102
